,database_name,duration_seconds,latent_factor,object_type1_name,object_type2_name,ranking_place,relation_name,rmse
2044,pagila,764.0,25,payment,staff,20,"payment,staff",0.013090245843
2045,pagila,764.0,25,staff,rental,21,"staff,rental",0.0434973814239
2046,avtomobilizem,11.0,25,lastnistvo,stranka,1,"lastnistvo,stranka",2.86195194422e-16
2047,avtomobilizem,11.0,25,avtomobil,model,2,"avtomobil,model",3.6901530174e-14
2048,avtomobilizem,11.0,25,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",4.76579133803e-14
2049,avtomobilizem,11.0,25,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",6.58190068484e-14
2050,avtomobilizem,11.0,25,drzava,jezik,5,"drzava,jezik",0.00628789223696
2051,avtomobilizem,11.0,25,avtomobil,drzava,6,"avtomobil,drzava",0.00804093548359
2052,avtomobilizem,11.0,25,model,znamka,7,"model,znamka",0.00822612839932
2053,avtomobilizem,11.0,25,drzava,model,8,"drzava,model",0.035443842579
2054,pagila,632.0,10,payment,customer,1,"payment,customer",1.83650118751e-06
2055,pagila,632.0,10,film,language,2,"film,language",
2056,pagila,632.0,10,payment,staff,3,"payment,staff",2.9626555115e-06
2057,pagila,632.0,10,payment,rental,4,"payment,rental",4.6594298029e-06
2058,pagila,632.0,10,store,staff,5,"store,staff",2.14473424703e-05
2059,pagila,632.0,10,customer,store,6,"customer,store",3.64877671838e-05
2060,pagila,632.0,10,rental,inventory,7,"rental,inventory",0.000233938905574
2061,pagila,632.0,10,inventory,store,8,"inventory,store",0.000318476681235
2062,pagila,632.0,10,staff,customer,9,"staff,customer",0.0012385904327
2063,pagila,632.0,10,address,city,10,"address,city",0.00130133591715
2064,pagila,632.0,10,staff,address,11,"staff,address",0.00154205325178
2065,pagila,632.0,10,customer,address,12,"customer,address",0.00154205363415
2066,pagila,632.0,10,film_category,category,13,"film_category,category",0.00174515359835
2067,pagila,632.0,10,film_category,film,14,"film_category,film",0.00176079287316
2068,pagila,632.0,10,inventory,film,15,"inventory,film",0.00176912812731
2069,pagila,632.0,10,film_actor,film,16,"film_actor,film",0.00185033084085
2070,pagila,632.0,10,city,country,17,"city,country",0.00191502269436
2071,pagila,632.0,10,film_actor,actor,18,"film_actor,actor",0.00508646001134
2072,pagila,632.0,10,rental,customer,19,"rental,customer",0.00792342755139
2073,pagila,632.0,10,store,address,20,"store,address",0.0272753992313
2074,pagila,632.0,10,staff,rental,21,"staff,rental",0.047164446706
2075,avtomobilizem,2.0,5,lastnistvo,stranka,1,"lastnistvo,stranka",8.49837472194e-17
2076,avtomobilizem,2.0,5,avtomobil,model,2,"avtomobil,model",1.87759596275e-15
2077,avtomobilizem,2.0,5,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",2.31722350752e-15
2078,avtomobilizem,2.0,5,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",5.02500770359e-15
2079,avtomobilizem,2.0,5,drzava,jezik,5,"drzava,jezik",0.0346885125783
2080,avtomobilizem,2.0,5,model,znamka,6,"model,znamka",0.0402583074416
2081,avtomobilizem,2.0,5,drzava,model,7,"drzava,model",0.0438971360504
2082,avtomobilizem,2.0,5,avtomobil,drzava,8,"avtomobil,drzava",0.0451233810101
2083,avtomobilizem,4.0,10,lastnistvo,stranka,1,"lastnistvo,stranka",6.79869977755e-17
2084,avtomobilizem,4.0,10,avtomobil,model,2,"avtomobil,model",9.81152300921e-15
2085,avtomobilizem,4.0,10,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",1.13538286285e-14
2086,avtomobilizem,4.0,10,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",1.68930996287e-14
2087,avtomobilizem,4.0,10,drzava,jezik,5,"drzava,jezik",0.0172258575089
2088,avtomobilizem,4.0,10,model,znamka,6,"model,znamka",0.02059739253
2089,avtomobilizem,4.0,10,avtomobil,drzava,7,"avtomobil,drzava",0.0233214699953
2090,avtomobilizem,4.0,10,drzava,model,8,"drzava,model",0.0326977162669
2091,pagila,564.0,5,payment,rental,1,"payment,rental",6.16504325953e-07
2092,pagila,564.0,5,film,language,2,"film,language",
2093,pagila,564.0,5,rental,inventory,3,"rental,inventory",2.23007796375e-06
2094,pagila,564.0,5,payment,staff,4,"payment,staff",2.26331608769e-06
2095,pagila,564.0,5,payment,customer,5,"payment,customer",3.84586166473e-06
2096,pagila,564.0,5,film_category,film,6,"film_category,film",2.47346840022e-05
2097,pagila,564.0,5,film_actor,film,7,"film_actor,film",3.68738668291e-05
2098,pagila,564.0,5,store,staff,8,"store,staff",0.000196088686221
2099,pagila,564.0,5,customer,store,9,"customer,store",0.000245137263938
2100,pagila,564.0,5,inventory,film,10,"inventory,film",0.000392343301735
2101,pagila,564.0,5,film_actor,actor,11,"film_actor,actor",0.000737018866401
2102,pagila,564.0,5,staff,rental,12,"staff,rental",0.000763012684566
2103,pagila,564.0,5,address,city,13,"address,city",0.00181927613154
2104,pagila,564.0,5,film_category,category,14,"film_category,category",0.00309846469671
2105,pagila,564.0,5,staff,customer,15,"staff,customer",0.00364042917742
2106,pagila,564.0,5,city,country,16,"city,country",0.00479605947727
2107,pagila,564.0,5,inventory,store,17,"inventory,store",0.00621390158272
2108,pagila,564.0,5,customer,address,18,"customer,address",0.00799942355052
2109,pagila,564.0,5,staff,address,19,"staff,address",0.00800347468055
2110,pagila,564.0,5,rental,customer,20,"rental,customer",0.00801019929596
2111,pagila,564.0,5,store,address,21,"store,address",0.142820080299
2112,avtomobilizem,30.0,40,lastnistvo,stranka,1,"lastnistvo,stranka",2.43620075362e-16
2113,avtomobilizem,30.0,40,avtomobil,model,2,"avtomobil,model",1.36892353808e-07
2114,avtomobilizem,30.0,40,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",1.88888371963e-07
2115,avtomobilizem,30.0,40,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",5.82199732826e-07
2116,avtomobilizem,30.0,40,drzava,jezik,5,"drzava,jezik",0.00343947769672
2117,avtomobilizem,30.0,40,avtomobil,drzava,6,"avtomobil,drzava",0.00447040419523
2118,avtomobilizem,30.0,40,model,znamka,7,"model,znamka",0.0051933247266
2119,avtomobilizem,30.0,40,drzava,model,8,"drzava,model",0.0220429254832
2120,avtomobilizem,4.0,10,lastnistvo,stranka,1,"lastnistvo,stranka",9.06493303674e-17
2121,avtomobilizem,4.0,10,jezik,jezikovna_skupina,2,"jezik,jezikovna_skupina",3.48677369032e-15
2122,avtomobilizem,4.0,10,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",3.62278853787e-06
2123,avtomobilizem,4.0,10,avtomobil,model,4,"avtomobil,model",1.33408494297e-05
2124,avtomobilizem,4.0,10,drzava,jezik,5,"drzava,jezik",0.0167377502068
2125,avtomobilizem,4.0,10,model,znamka,6,"model,znamka",0.0205851454909
2126,avtomobilizem,4.0,10,avtomobil,drzava,7,"avtomobil,drzava",0.0226346699913
2127,avtomobilizem,4.0,10,drzava,model,8,"drzava,model",0.0358259223107
2128,avtomobilizem,7.0,15,lastnistvo,stranka,1,"lastnistvo,stranka",9.06493303674e-17
2129,avtomobilizem,7.0,15,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",1.88663918827e-15
2130,avtomobilizem,7.0,15,avtomobil,model,3,"avtomobil,model",2.10878362019e-15
2131,avtomobilizem,7.0,15,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",3.96111653992e-15
2132,avtomobilizem,7.0,15,drzava,jezik,5,"drzava,jezik",0.0107988028759
2133,avtomobilizem,7.0,15,avtomobil,drzava,6,"avtomobil,drzava",0.0136944690238
2134,avtomobilizem,7.0,15,model,znamka,7,"model,znamka",0.0137394144167
2135,avtomobilizem,7.0,15,drzava,model,8,"drzava,model",0.0237685441173
2136,pagila,696.0,15,store,staff,1,"store,staff",3.0495880371e-05
2137,pagila,696.0,15,film,language,2,"film,language",
2138,pagila,696.0,15,customer,store,3,"customer,store",4.65968106622e-05
2139,pagila,696.0,15,payment,rental,4,"payment,rental",4.71318675064e-05
2140,pagila,696.0,15,film_category,film,5,"film_category,film",4.81319053177e-05
2141,pagila,696.0,15,rental,inventory,6,"rental,inventory",0.000117097159837
2142,pagila,696.0,15,film_actor,film,7,"film_actor,film",0.000174736497025
2143,pagila,696.0,15,payment,customer,8,"payment,customer",0.000338326398335
2144,pagila,696.0,15,inventory,film,9,"inventory,film",0.000375275269096
2145,pagila,696.0,15,staff,customer,10,"staff,customer",0.00187766260131
2146,pagila,696.0,15,inventory,store,11,"inventory,store",0.00188101367744
2147,pagila,696.0,15,customer,address,12,"customer,address",0.00320630914365
2148,pagila,696.0,15,staff,address,13,"staff,address",0.00320708222967
2149,pagila,696.0,15,film_category,category,14,"film_category,category",0.00342664351229
2150,pagila,696.0,15,film_actor,actor,15,"film_actor,actor",0.00411622471784
2151,pagila,696.0,15,address,city,16,"address,city",0.0044313011234
2152,pagila,696.0,15,city,country,17,"city,country",0.00458344269764
2153,pagila,696.0,15,payment,staff,18,"payment,staff",0.00768877091692
2154,pagila,696.0,15,rental,customer,19,"rental,customer",0.00782904832495
2155,pagila,696.0,15,store,address,20,"store,address",0.0550748491473
2156,pagila,696.0,15,staff,rental,21,"staff,rental",0.084259402384
2157,avtomobilizem,7.0,15,lastnistvo,stranka,1,"lastnistvo,stranka",6.46681760062e-17
2158,avtomobilizem,7.0,15,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",1.22943154311e-15
2159,avtomobilizem,7.0,15,jezik,jezikovna_skupina,3,"jezik,jezikovna_skupina",2.10463646843e-15
2160,avtomobilizem,7.0,15,avtomobil,model,4,"avtomobil,model",4.50547111844e-10
2161,avtomobilizem,7.0,15,drzava,jezik,5,"drzava,jezik",0.0104941560488
2162,avtomobilizem,7.0,15,avtomobil,drzava,6,"avtomobil,drzava",0.0134386380203
2163,avtomobilizem,7.0,15,model,znamka,7,"model,znamka",0.0137775454869
2164,avtomobilizem,7.0,15,drzava,model,8,"drzava,model",0.0356767813791
2165,avtomobilizem,5.0,10,lastnistvo,stranka,1,"lastnistvo,stranka",1.07646079811e-16
2166,avtomobilizem,5.0,10,avtomobil,model,2,"avtomobil,model",4.72799542823e-13
2167,avtomobilizem,5.0,10,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",6.86832979444e-13
2168,avtomobilizem,5.0,10,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",2.51363451249e-12
2169,avtomobilizem,5.0,10,drzava,jezik,5,"drzava,jezik",0.0158459702761
2170,avtomobilizem,5.0,10,avtomobil,drzava,6,"avtomobil,drzava",0.0205963464354
2171,avtomobilizem,5.0,10,model,znamka,7,"model,znamka",0.02059739253
2172,avtomobilizem,5.0,10,drzava,model,8,"drzava,model",0.0230711025602
2173,pagila,844.0,30,store,staff,1,"store,staff",2.54349845275e-05
2174,pagila,844.0,30,film,language,2,"film,language",
2175,pagila,844.0,30,customer,store,3,"customer,store",3.36122896991e-05
2176,pagila,844.0,30,film_category,film,4,"film_category,film",4.58782593597e-05
2177,pagila,844.0,30,payment,rental,5,"payment,rental",4.63777190066e-05
2178,pagila,844.0,30,film_actor,film,6,"film_actor,film",0.000245490524097
2179,pagila,844.0,30,rental,inventory,7,"rental,inventory",0.00025166982252
2180,pagila,844.0,30,inventory,film,8,"inventory,film",0.000572700272986
2181,pagila,844.0,30,city,country,9,"city,country",0.000593891627053
2182,pagila,844.0,30,payment,customer,10,"payment,customer",0.000896134930652
2183,pagila,844.0,30,film_actor,actor,11,"film_actor,actor",0.000973368327445
2184,pagila,844.0,30,address,city,12,"address,city",0.00111489746889
2185,pagila,844.0,30,staff,customer,13,"staff,customer",0.00197985581035
2186,pagila,844.0,30,customer,address,14,"customer,address",0.00309950179233
2187,pagila,844.0,30,staff,address,15,"staff,address",0.00309954858661
2188,pagila,844.0,30,rental,customer,16,"rental,customer",0.00757087379587
2189,pagila,844.0,30,film_category,category,17,"film_category,category",0.0114196331407
2190,pagila,844.0,30,payment,staff,18,"payment,staff",0.0127887698173
2191,pagila,844.0,30,inventory,store,19,"inventory,store",0.0222002991732
2192,pagila,844.0,30,store,address,20,"store,address",0.0523065199446
2193,pagila,844.0,30,staff,rental,21,"staff,rental",0.140211778693
2194,pagila,972.0,40,payment,rental,1,"payment,rental",9.30046920445e-06
2195,pagila,972.0,40,film_category,film,2,"film_category,film",1.81627809323e-05
2196,pagila,972.0,40,store,staff,3,"store,staff",0.000137717095085
2197,pagila,972.0,40,film,language,4,"film,language",
2198,pagila,972.0,40,customer,store,5,"customer,store",0.000159720570655
2199,pagila,972.0,40,rental,inventory,6,"rental,inventory",0.000457127372665
2200,pagila,972.0,40,film_actor,film,7,"film_actor,film",0.000579003952669
2201,pagila,972.0,40,inventory,film,8,"inventory,film",0.00116219859241
2202,pagila,972.0,40,staff,address,9,"staff,address",0.00348921204146
2203,pagila,972.0,40,customer,address,10,"customer,address",0.00349028817294
2204,pagila,972.0,40,city,country,11,"city,country",0.00368289337139
2205,pagila,972.0,40,payment,customer,12,"payment,customer",0.00395434393936
2206,pagila,972.0,40,address,city,13,"address,city",0.00595564502967
2207,pagila,972.0,40,staff,customer,14,"staff,customer",0.00728138474664
2208,pagila,972.0,40,film_actor,actor,15,"film_actor,actor",0.0087539871029
2209,pagila,972.0,40,rental,customer,16,"rental,customer",0.0161131014585
2210,pagila,972.0,40,inventory,store,17,"inventory,store",0.0241978048672
2211,pagila,972.0,40,film_category,category,18,"film_category,category",0.0489858684784
2212,pagila,972.0,40,store,address,19,"store,address",0.0585275286151
2213,pagila,972.0,40,payment,staff,20,"payment,staff",0.060527804816
2214,pagila,972.0,40,staff,rental,21,"staff,rental",0.330325585234
2215,pagila,850.0,25,payment,rental,1,"payment,rental",2.1312541845e-05
2216,pagila,850.0,25,film,language,2,"film,language",
2217,pagila,850.0,25,rental,inventory,3,"rental,inventory",3.71590244028e-05
2218,pagila,850.0,25,store,staff,4,"store,staff",5.47294541918e-05
2219,pagila,850.0,25,customer,store,5,"customer,store",5.63086066251e-05
2220,pagila,850.0,25,film_actor,film,6,"film_actor,film",0.000219534656569
2221,pagila,850.0,25,film_actor,actor,7,"film_actor,actor",0.000254152847982
2222,pagila,850.0,25,address,city,8,"address,city",0.000502360220598
2223,pagila,850.0,25,payment,customer,9,"payment,customer",0.000838799648283
2224,pagila,850.0,25,city,country,10,"city,country",0.000898371043926
2225,pagila,850.0,25,inventory,film,11,"inventory,film",0.00119174501439
2226,pagila,850.0,25,staff,customer,12,"staff,customer",0.0018172882432
2227,pagila,850.0,25,staff,address,13,"staff,address",0.00194368532353
2228,pagila,850.0,25,customer,address,14,"customer,address",0.00194392465468
2229,pagila,850.0,25,film_category,film,15,"film_category,film",0.00198200944621
2230,pagila,850.0,25,film_category,category,16,"film_category,category",0.00497567371422
2231,pagila,850.0,25,rental,customer,17,"rental,customer",0.00762963254092
2232,pagila,850.0,25,payment,staff,18,"payment,staff",0.0106984459266
2233,pagila,850.0,25,staff,rental,19,"staff,rental",0.0238876684539
2234,pagila,850.0,25,inventory,store,20,"inventory,store",0.0270067282791
2235,pagila,850.0,25,store,address,21,"store,address",0.0327678711044
2236,avtomobilizem,4.0,10,lastnistvo,stranka,1,"lastnistvo,stranka",8.49837472194e-17
2237,avtomobilizem,4.0,10,jezik,jezikovna_skupina,2,"jezik,jezikovna_skupina",5.38115609114e-16
2238,avtomobilizem,4.0,10,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",5.94886230536e-16
2239,avtomobilizem,4.0,10,avtomobil,model,4,"avtomobil,model",7.20312544255e-16
2240,avtomobilizem,4.0,10,drzava,jezik,5,"drzava,jezik",0.017614379814
2241,avtomobilizem,4.0,10,model,znamka,6,"model,znamka",0.02059739253
2242,avtomobilizem,4.0,10,avtomobil,drzava,7,"avtomobil,drzava",0.023813033012
2243,avtomobilizem,4.0,10,drzava,model,8,"drzava,model",0.0354516445647
2244,avtomobilizem,30.0,40,lastnistvo,stranka,1,"lastnistvo,stranka",2.03960993327e-16
2245,avtomobilizem,30.0,40,jezik,jezikovna_skupina,2,"jezik,jezikovna_skupina",3.55257186394e-10
2246,avtomobilizem,30.0,40,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",1.7375371469e-07
2247,avtomobilizem,30.0,40,avtomobil,model,4,"avtomobil,model",3.4167862565e-07
2248,avtomobilizem,30.0,40,drzava,jezik,5,"drzava,jezik",0.00345892419124
2249,avtomobilizem,30.0,40,avtomobil,drzava,6,"avtomobil,drzava",0.00444551066204
2250,avtomobilizem,30.0,40,model,znamka,7,"model,znamka",0.00512519851791
2251,avtomobilizem,30.0,40,drzava,model,8,"drzava,model",0.0217542447994
2252,pagila,865.0,20,film,language,1,"film,language",
2253,pagila,865.0,20,customer,store,2,"customer,store",3.6269110805e-05
2254,pagila,865.0,20,store,staff,3,"store,staff",9.00002202369e-05
2255,pagila,865.0,20,payment,rental,4,"payment,rental",0.000105975887272
2256,pagila,865.0,20,rental,inventory,5,"rental,inventory",0.000111380413888
2257,pagila,865.0,20,address,city,6,"address,city",0.000152665679999
2258,pagila,865.0,20,film_category,category,7,"film_category,category",0.000259173429524
2259,pagila,865.0,20,film_actor,film,8,"film_actor,film",0.000269052119765
2260,pagila,865.0,20,film_category,film,9,"film_category,film",0.000629686269271
2261,pagila,865.0,20,staff,customer,10,"staff,customer",0.00069894146046
2262,pagila,865.0,20,film_actor,actor,11,"film_actor,actor",0.000703789772306
2263,pagila,865.0,20,inventory,film,12,"inventory,film",0.000755589767759
2264,pagila,865.0,20,payment,customer,13,"payment,customer",0.00133917842759
2265,pagila,865.0,20,customer,address,14,"customer,address",0.0023002450046
2266,pagila,865.0,20,staff,address,15,"staff,address",0.00230395619808
2267,pagila,865.0,20,inventory,store,16,"inventory,store",0.00271083499007
2268,pagila,865.0,20,city,country,17,"city,country",0.00278056380738
2269,pagila,865.0,20,rental,customer,18,"rental,customer",0.0077590581066
2270,pagila,865.0,20,payment,staff,19,"payment,staff",0.0187861507623
2271,pagila,865.0,20,store,address,20,"store,address",0.0385695468094
2272,pagila,865.0,20,staff,rental,21,"staff,rental",0.227202151884
2273,avtomobilizem,10.0,20,lastnistvo,stranka,1,"lastnistvo,stranka",1.30308412403e-16
2274,avtomobilizem,10.0,20,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",2.96876556953e-15
2275,avtomobilizem,10.0,20,jezik,jezikovna_skupina,3,"jezik,jezikovna_skupina",5.13775383298e-15
2276,avtomobilizem,10.0,20,avtomobil,model,4,"avtomobil,model",8.30952870636e-09
2277,avtomobilizem,10.0,20,drzava,jezik,5,"drzava,jezik",0.00813423962796
2278,avtomobilizem,10.0,20,model,znamka,6,"model,znamka",0.0103251098123
2279,avtomobilizem,10.0,20,avtomobil,drzava,7,"avtomobil,drzava",0.0104056424804
2280,avtomobilizem,10.0,20,drzava,model,8,"drzava,model",0.0230861079719
2281,avtomobilizem,11.0,25,lastnistvo,stranka,1,"lastnistvo,stranka",3.14507273938e-16
2282,avtomobilizem,11.0,25,avtomobil,model,2,"avtomobil,model",1.24816435092e-14
2283,avtomobilizem,11.0,25,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",1.48513829525e-14
2284,avtomobilizem,11.0,25,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",3.75716299962e-14
2285,avtomobilizem,11.0,25,drzava,jezik,5,"drzava,jezik",0.00610496855195
2286,avtomobilizem,11.0,25,avtomobil,drzava,6,"avtomobil,drzava",0.00761182192062
2287,avtomobilizem,11.0,25,model,znamka,7,"model,znamka",0.00822612839932
2288,avtomobilizem,11.0,25,drzava,model,8,"drzava,model",0.0222756486429
2289,avtomobilizem,17.0,35,lastnistvo,stranka,1,"lastnistvo,stranka",8.4804737199e-17
2290,avtomobilizem,17.0,35,avtomobil,model,2,"avtomobil,model",2.74717602268e-13
2291,avtomobilizem,17.0,35,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",3.60029840243e-13
2292,avtomobilizem,17.0,35,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",1.02880980147e-12
2293,avtomobilizem,17.0,35,drzava,jezik,5,"drzava,jezik",0.00433377921
2294,avtomobilizem,17.0,35,avtomobil,drzava,6,"avtomobil,drzava",0.00553457858578
2295,avtomobilizem,17.0,35,model,znamka,7,"model,znamka",0.00586634286328
2296,avtomobilizem,17.0,35,drzava,model,8,"drzava,model",0.0220486957506
2297,pagila,831.0,30,payment,rental,1,"payment,rental",2.99927039842e-05
2298,pagila,831.0,30,film,language,2,"film,language",
2299,pagila,831.0,30,inventory,store,3,"inventory,store",4.806793601e-05
2300,pagila,831.0,30,store,staff,4,"store,staff",6.05460852288e-05
2301,pagila,831.0,30,rental,inventory,5,"rental,inventory",6.9731515814e-05
2302,pagila,831.0,30,film_actor,film,6,"film_actor,film",7.1310703558e-05
2303,pagila,831.0,30,customer,store,7,"customer,store",7.83769502158e-05
2304,pagila,831.0,30,film_actor,actor,8,"film_actor,actor",0.000224377018555
2305,pagila,831.0,30,city,country,9,"city,country",0.000291046997042
2306,pagila,831.0,30,address,city,10,"address,city",0.000437418635756
2307,pagila,831.0,30,inventory,film,11,"inventory,film",0.00043886517141
2308,pagila,831.0,30,film_category,category,12,"film_category,category",0.00063947827043
2309,pagila,831.0,30,film_category,film,13,"film_category,film",0.00121998202083
2310,pagila,831.0,30,payment,customer,14,"payment,customer",0.00201381277174
2311,pagila,831.0,30,staff,address,15,"staff,address",0.00303660581037
2312,pagila,831.0,30,customer,address,16,"customer,address",0.00303735074613
2313,pagila,831.0,30,staff,customer,17,"staff,customer",0.00309642081968
2314,pagila,831.0,30,rental,customer,18,"rental,customer",0.0082422533811
2315,pagila,831.0,30,payment,staff,19,"payment,staff",0.0351999210097
2316,pagila,831.0,30,store,address,20,"store,address",0.051296042504
2317,pagila,831.0,30,staff,rental,21,"staff,rental",0.123498642939
2318,pagila,624.0,10,payment,rental,1,"payment,rental",4.88520093731e-07
2319,pagila,624.0,10,film,language,2,"film,language",
2320,pagila,624.0,10,payment,staff,3,"payment,staff",5.5309339541e-07
2321,pagila,624.0,10,payment,customer,4,"payment,customer",1.8210140055e-06
2322,pagila,624.0,10,store,staff,5,"store,staff",2.84894962688e-05
2323,pagila,624.0,10,customer,store,6,"customer,store",4.14987041e-05
2324,pagila,624.0,10,film_actor,actor,7,"film_actor,actor",7.74885223822e-05
2325,pagila,624.0,10,rental,inventory,8,"rental,inventory",0.000100682790695
2326,pagila,624.0,10,staff,customer,9,"staff,customer",0.000763185364359
2327,pagila,624.0,10,film_actor,film,10,"film_actor,film",0.000878844652874
2328,pagila,624.0,10,city,country,11,"city,country",0.000987535509288
2329,pagila,624.0,10,film_category,film,12,"film_category,film",0.0010585620019
2330,pagila,624.0,10,customer,address,13,"customer,address",0.00132858781613
2331,pagila,624.0,10,staff,address,14,"staff,address",0.00132865086731
2332,pagila,624.0,10,address,city,15,"address,city",0.00168903524916
2333,pagila,624.0,10,staff,rental,16,"staff,rental",0.00206726689256
2334,pagila,624.0,10,inventory,film,17,"inventory,film",0.002968982854
2335,pagila,624.0,10,film_category,category,18,"film_category,category",0.00751440378138
2336,pagila,624.0,10,rental,customer,19,"rental,customer",0.00792499137486
2337,pagila,624.0,10,store,address,20,"store,address",0.0222990659786
2338,pagila,624.0,10,inventory,store,21,"inventory,store",0.0242568194559
2339,avtomobilizem,13.0,30,lastnistvo,stranka,1,"lastnistvo,stranka",1.18977246107e-16
2340,avtomobilizem,13.0,30,avtomobil,model,2,"avtomobil,model",7.27491311635e-14
2341,avtomobilizem,13.0,30,lastnistvo,avtomobil,3,"lastnistvo,avtomobil",1.00824717701e-13
2342,avtomobilizem,13.0,30,jezik,jezikovna_skupina,4,"jezik,jezikovna_skupina",3.46514869446e-13
2343,avtomobilizem,13.0,30,drzava,jezik,5,"drzava,jezik",0.00498945900939
2344,avtomobilizem,13.0,30,avtomobil,drzava,6,"avtomobil,drzava",0.00619193603897
2345,avtomobilizem,13.0,30,model,znamka,7,"model,znamka",0.00684901299168
2346,avtomobilizem,13.0,30,drzava,model,8,"drzava,model",0.0220654110237
2347,pagila,967.0,40,film,language,1,"film,language",
2348,pagila,967.0,40,customer,store,2,"customer,store",8.91188714787e-05
2349,pagila,967.0,40,payment,rental,3,"payment,rental",0.000114935983552
2350,pagila,967.0,40,store,staff,4,"store,staff",0.000289052236511
2351,pagila,967.0,40,film_actor,film,5,"film_actor,film",0.000362917775879
2352,pagila,967.0,40,rental,inventory,6,"rental,inventory",0.000418247955763
2353,pagila,967.0,40,inventory,film,7,"inventory,film",0.000868509946781
2354,pagila,967.0,40,film_category,film,8,"film_category,film",0.00155520336684
2355,pagila,967.0,40,film_actor,actor,9,"film_actor,actor",0.0019733423544
2356,pagila,967.0,40,payment,customer,10,"payment,customer",0.00257031275556
2357,pagila,967.0,40,city,country,11,"city,country",0.00333357346085
2358,pagila,967.0,40,inventory,store,12,"inventory,store",0.00529173963716
2359,pagila,967.0,40,staff,address,13,"staff,address",0.00561498314893
2360,pagila,967.0,40,customer,address,14,"customer,address",0.00562498875944
2361,pagila,967.0,40,staff,customer,15,"staff,customer",0.00651094508137
2362,pagila,967.0,40,address,city,16,"address,city",0.00839000920462
2363,pagila,967.0,40,rental,customer,17,"rental,customer",0.0088443426141
2364,pagila,967.0,40,film_category,category,18,"film_category,category",0.0181362924138
2365,pagila,967.0,40,payment,staff,19,"payment,staff",0.0522658202249
2366,pagila,967.0,40,staff,rental,20,"staff,rental",0.0943487069079
2367,pagila,967.0,40,store,address,21,"store,address",0.0948238190205
2368,pagila,679.0,15,store,staff,1,"store,staff",4.26207190392e-05
2369,pagila,679.0,15,film,language,2,"film,language",
2370,pagila,679.0,15,customer,store,3,"customer,store",5.16341429372e-05
2371,pagila,679.0,15,film_actor,film,4,"film_actor,film",8.17154897743e-05
2372,pagila,679.0,15,payment,rental,5,"payment,rental",0.00011886400028
2373,pagila,679.0,15,customer,address,6,"customer,address",0.000306443222753
2374,pagila,679.0,15,staff,address,7,"staff,address",0.000306534416192
2375,pagila,679.0,15,address,city,8,"address,city",0.000692746554142
2376,pagila,679.0,15,rental,inventory,9,"rental,inventory",0.00112880255629
2377,pagila,679.0,15,inventory,film,10,"inventory,film",0.00115607225291
2378,pagila,679.0,15,payment,customer,11,"payment,customer",0.00115935900762
2379,pagila,679.0,15,city,country,12,"city,country",0.00155692923663
2380,pagila,679.0,15,staff,customer,13,"staff,customer",0.00218418916537
2381,pagila,679.0,15,film_category,film,14,"film_category,film",0.00223614811546
2382,pagila,679.0,15,film_actor,actor,15,"film_actor,actor",0.00509473488739
2383,pagila,679.0,15,store,address,16,"store,address",0.00595122573695
2384,pagila,679.0,15,rental,customer,17,"rental,customer",0.00783065652007
2385,pagila,679.0,15,payment,staff,18,"payment,staff",0.0176389309281
2386,pagila,679.0,15,film_category,category,19,"film_category,category",0.0194990662831
2387,pagila,679.0,15,staff,rental,20,"staff,rental",0.0231005594431
2388,pagila,679.0,15,inventory,store,21,"inventory,store",0.0262918093986
2389,avtomobilizem,17.0,35,lastnistvo,stranka,1,"lastnistvo,stranka",2.15292159622e-16
2390,avtomobilizem,17.0,35,lastnistvo,avtomobil,2,"lastnistvo,avtomobil",1.93201059416e-15
2391,avtomobilizem,17.0,35,jezik,jezikovna_skupina,3,"jezik,jezikovna_skupina",3.35597633547e-15
2392,avtomobilizem,17.0,35,avtomobil,model,4,"avtomobil,model",9.95469960205e-09
2393,avtomobilizem,17.0,35,drzava,jezik,5,"drzava,jezik",0.00440416378969
2394,avtomobilizem,17.0,35,avtomobil,drzava,6,"avtomobil,drzava",0.00558108473658
2395,avtomobilizem,17.0,35,model,znamka,7,"model,znamka",0.00589535527008
